Variable,L_DATA,L_TYPE,L_BRAND,L_STRATEGIC PILLAR,L_DEMOGRAPHIC,L_MARKETINGSEGMENT,L_CAMPAIGN,L_PROGRAM,L_PROGRAMCATEGORY,L_ACTIVITY,L_METRIC,Data,Type,BRAND,STRATEGIC PILLAR,DEMOGRAPHIC,MARKETINGSEGMENT,CAMPAIGN,PROGRAM,PROGRAMCATEGORY,ACTIVITY,METRIC,var_wo_metric, spend 1 yr , spend 3 yrs ,APL,sign,Priority
LOC_TRA_SFM_XXX_XXX_LPS_MUL_ART_LVG_RAD_IMP,LOC,TRA,SFM,XXX,XXX,LPS,MUL,ART,LVG,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,MULTIPLE,ARTS,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_LPS_MUL_ART_LVG_RAD,577348.9903,2858179.135,Yes,POS,100
LOC_TRA_SFM_XXX_XXX_LPS_MUL_MUS_LVG_RAD_AUD,LOC,TRA,SFM,XXX,XXX,LPS,MUL,MUS,LVG,RAD,AUD,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,MULTIPLE,MUSIC,LEVERAGED,RADIO,SPEND,LOC_TRA_SFM_XXX_XXX_LPS_MUL_MUS_LVG_RAD,236157.3149,2410171.395,No,POS,100
LOC_TRA_SFM_XXX_XXX_LPS_MUL_MUS_LVG_RAD_IMP,LOC,TRA,SFM,XXX,XXX,LPS,MUL,MUS,LVG,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,MULTIPLE,MUSIC,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_LPS_MUL_MUS_LVG_RAD,576662.6836,2925397.021,Yes,POS,100
LOC_TRA_SFM_XXX_XXX_LPS_MUL_SPT_LVG_RAD_AUD,LOC,TRA,SFM,XXX,XXX,LPS,MUL,SPT,LVG,RAD,AUD,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,MULTIPLE,SPORTS,LEVERAGED,RADIO,SPEND,LOC_TRA_SFM_XXX_XXX_LPS_MUL_SPT_LVG_RAD,987696.1275,203897.825,No,POS,100
LOC_TRA_SFM_XXX_XXX_LPS_MUL_SPT_LVG_RAD_IMP,LOC,TRA,SFM,XXX,XXX,LPS,MUL,SPT,LVG,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,MULTIPLE,SPORTS,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_LPS_MUL_SPT_LVG_RAD,217104.4901,444478.7407,Yes,POS,100
LOC_TRA_SFM_XXX_XXX_LPS_P13_MUS_LVG_RAD_AUD,LOC,TRA,SFM,XXX,XXX,LPS,P13,MUS,LVG,RAD,AUD,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,LOYALTY MUSIC,MUSIC,LEVERAGED,RADIO,SPEND,LOC_TRA_SFM_XXX_XXX_LPS_P13_MUS_LVG_RAD,969452.52,641067.0882,No,POS,100
LOC_TRA_SFM_XXX_XXX_LPS_P13_MUS_LVG_RAD_IMP,LOC,TRA,SFM,XXX,XXX,LPS,P13,MUS,LVG,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,LOYALTY MUSIC,MUSIC,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_LPS_P13_MUS_LVG_RAD,333012.3078,1209469.993,Yes,POS,100
LOC_TRA_SFM_XXX_XXX_LPS_Q68_MUS_LVG_RAD_AUD,LOC,TRA,SFM,XXX,XXX,LPS,Q68,MUS,LVG,RAD,AUD,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY15 NEIL DIAMOND,MUSIC,LEVERAGED,RADIO,SPEND,LOC_TRA_SFM_XXX_XXX_LPS_Q68_MUS_LVG_RAD,323460.4151,503394.0884,No,POS,100
LOC_TRA_SFM_XXX_XXX_LPS_Q68_MUS_LVG_RAD_IMP,LOC,TRA,SFM,XXX,XXX,LPS,Q68,MUS,LVG,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY15 NEIL DIAMOND,MUSIC,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_LPS_Q68_MUS_LVG_RAD,617753.1282,693132.6422,Yes,POS,100
LOC_TRA_SFM_XXX_XXX_MES_N84_OTH_OTH_RAD_AUD,LOC,TRA,SFM,XXX,XXX,MES,N84,OTH,OTH,RAD,AUD,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,MARKETING ENABLEMENT,NONE,OTHER,OTHER,RADIO,SPEND,LOC_TRA_SFM_XXX_XXX_MES_N84_OTH_OTH_RAD,607627.1597,2863693.801,No,POS,100
LOC_TRA_SFM_XXX_XXX_MES_N84_OTH_OTH_RAD_IMP,LOC,TRA,SFM,XXX,XXX,MES,N84,OTH,OTH,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,MARKETING ENABLEMENT,NONE,OTHER,OTHER,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_MES_N84_OTH_OTH_RAD,779347.875,1319414.171,Yes,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_MUL_DYT_PBP_RAD_AUD,LOC,TRA,SFM,XXX,XXX,RMB,MUL,DYT,PBP,RAD,AUD,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,MULTIPLE,DO YOUR THING,BUSINESS POSITIONING,RADIO,SPEND,LOC_TRA_SFM_XXX_XXX_RMB_MUL_DYT_PBP_RAD,672659.8102,1025186.099,No,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_MUL_DYT_PBP_RAD_IMP,LOC,TRA,SFM,XXX,XXX,RMB,MUL,DYT,PBP,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,MULTIPLE,DO YOUR THING,BUSINESS POSITIONING,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_RMB_MUL_DYT_PBP_RAD,618024.6885,1928061.92,Yes,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_MUL_FNB_PSM_RAD_AUD,LOC,TRA,SFM,XXX,XXX,RMB,MUL,FNB,PSM,RAD,AUD,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,MULTIPLE,FIXED AND BUNDLES,SOLUTIONS MARKETING,RADIO,SPEND,LOC_TRA_SFM_XXX_XXX_RMB_MUL_FNB_PSM_RAD,978971.3436,1846371.747,No,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_MUL_FNB_PSM_RAD_IMP,LOC,TRA,SFM,XXX,XXX,RMB,MUL,FNB,PSM,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,MULTIPLE,FIXED AND BUNDLES,SOLUTIONS MARKETING,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_RMB_MUL_FNB_PSM_RAD,892950.9291,2500850.9,Yes,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_N89_MOB_PSM_RAD_AUD,LOC,TRA,SFM,XXX,XXX,RMB,N89,MOB,PSM,RAD,AUD,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,POST-PAID NO LOCK IN,MOBILITY,SOLUTIONS MARKETING,RADIO,SPEND,LOC_TRA_SFM_XXX_XXX_RMB_N89_MOB_PSM_RAD,706303.9542,744732.9077,No,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_N89_MOB_PSM_RAD_IMP,LOC,TRA,SFM,XXX,XXX,RMB,N89,MOB,PSM,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,POST-PAID NO LOCK IN,MOBILITY,SOLUTIONS MARKETING,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_RMB_N89_MOB_PSM_RAD,991378.9668,1502472.83,Yes,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_P01_DYT_PBP_RAD_AUD,LOC,TRA,SFM,XXX,XXX,RMB,P01,DYT,PBP,RAD,AUD,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,FY16 SB DO YOUR THING,DO YOUR THING,BUSINESS POSITIONING,RADIO,SPEND,LOC_TRA_SFM_XXX_XXX_RMB_P01_DYT_PBP_RAD,59860.8019,2729441.673,No,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_P01_DYT_PBP_RAD_IMP,LOC,TRA,SFM,XXX,XXX,RMB,P01,DYT,PBP,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,FY16 SB DO YOUR THING,DO YOUR THING,BUSINESS POSITIONING,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_RMB_P01_DYT_PBP_RAD,56304.37134,75133.78606,Yes,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_P25_MOB_PSM_RAD_AUD,LOC,TRA,SFM,XXX,XXX,RMB,P25,MOB,PSM,RAD,AUD,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,Q2 XMAS POSTPAID,MOBILITY,SOLUTIONS MARKETING,RADIO,SPEND,LOC_TRA_SFM_XXX_XXX_RMB_P25_MOB_PSM_RAD,887528.4181,2737182.907,No,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_P25_MOB_PSM_RAD_IMP,LOC,TRA,SFM,XXX,XXX,RMB,P25,MOB,PSM,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,Q2 XMAS POSTPAID,MOBILITY,SOLUTIONS MARKETING,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_RMB_P25_MOB_PSM_RAD,222872.7719,1290864.242,Yes,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_Q38_FNB_PSM_RAD_AUD,LOC,TRA,SFM,XXX,XXX,RMB,Q38,FNB,PSM,RAD,AUD,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,DOT SMALL BUSINESS,FIXED AND BUNDLES,SOLUTIONS MARKETING,RADIO,SPEND,LOC_TRA_SFM_XXX_XXX_RMB_Q38_FNB_PSM_RAD,193489.7268,908313.2985,No,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_Q38_FNB_PSM_RAD_IMP,LOC,TRA,SFM,XXX,XXX,RMB,Q38,FNB,PSM,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,DOT SMALL BUSINESS,FIXED AND BUNDLES,SOLUTIONS MARKETING,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_RMB_Q38_FNB_PSM_RAD,574680.9422,1913011.403,Yes,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_R15_MOB_PSM_RAD_AUD,LOC,TRA,SFM,XXX,XXX,RMB,R15,MOB,PSM,RAD,AUD,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,Q1 EASY DATA SHARE,MOBILITY,SOLUTIONS MARKETING,RADIO,SPEND,LOC_TRA_SFM_XXX_XXX_RMB_R15_MOB_PSM_RAD,682559.2781,2803943.036,No,POS,100
LOC_TRA_SFM_XXX_XXX_RMB_R15_MOB_PSM_RAD_IMP,LOC,TRA,SFM,XXX,XXX,RMB,R15,MOB,PSM,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,Q1 EASY DATA SHARE,MOBILITY,SOLUTIONS MARKETING,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_RMB_R15_MOB_PSM_RAD,61130.45025,1512383.51,Yes,POS,100
LOC_TRA_SFM_XXX_XXX_RMC_MUL_PRE_CMB_RAD_AUD,LOC,TRA,SFM,XXX,XXX,RMC,MUL,PRE,CMB,RAD,AUD,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - CONSUMER,MULTIPLE,PREPAID HANDHELD,CONSUMER - MOBILITY,RADIO,SPEND,LOC_TRA_SFM_XXX_XXX_RMC_MUL_PRE_CMB_RAD,616809.7803,1009086.522,No,POS,100
LOC_TRA_SFM_XXX_XXX_RMC_MUL_PRE_CMB_RAD_IMP,LOC,TRA,SFM,XXX,XXX,RMC,MUL,PRE,CMB,RAD,IMP,LOC,Traditional Media,SMOOTH FM,Unknown,UNKNOWN,RETAIL MARKETING - CONSUMER,MULTIPLE,PREPAID HANDHELD,CONSUMER - MOBILITY,RADIO,IMPRESSIONS,LOC_TRA_SFM_XXX_XXX_RMC_MUL_PRE_CMB_RAD,59087.00764,2881347.871,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_MUL_MOV_LVG_RAD_AUD,LOC,TRA,TNK,XXX,XXX,LPS,MUL,MOV,LVG,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,MULTIPLE,MOVIES,LEVERAGED,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_LPS_MUL_MOV_LVG_RAD,731540.474,2614945.261,No,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_MUL_MOV_LVG_RAD_IMP,LOC,TRA,TNK,XXX,XXX,LPS,MUL,MOV,LVG,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,MULTIPLE,MOVIES,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_LPS_MUL_MOV_LVG_RAD,864482.4485,2417802.828,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_MUL_MUS_LVG_RAD_AUD,LOC,TRA,TNK,XXX,XXX,LPS,MUL,MUS,LVG,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,MULTIPLE,MUSIC,LEVERAGED,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_LPS_MUL_MUS_LVG_RAD,69340.45372,1791709.514,No,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_MUL_MUS_LVG_RAD_IMP,LOC,TRA,TNK,XXX,XXX,LPS,MUL,MUS,LVG,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,MULTIPLE,MUSIC,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_LPS_MUL_MUS_LVG_RAD,880856.844,217038.5088,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_MUL_NYE_LVG_RAD_AUD,LOC,TRA,TNK,XXX,XXX,LPS,MUL,NYE,LVG,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,MULTIPLE,NEW YEARS EVE,LEVERAGED,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_LPS_MUL_NYE_LVG_RAD,138717.8015,2577603.84,No,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_MUL_NYE_LVG_RAD_IMP,LOC,TRA,TNK,XXX,XXX,LPS,MUL,NYE,LVG,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,MULTIPLE,NEW YEARS EVE,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_LPS_MUL_NYE_LVG_RAD,188551.124,1718340.832,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_MUL_SPT_LVG_RAD_AUD,LOC,TRA,TNK,XXX,XXX,LPS,MUL,SPT,LVG,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,MULTIPLE,SPORTS,LEVERAGED,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_LPS_MUL_SPT_LVG_RAD,194953.2539,891246.0674,No,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_MUL_SPT_LVG_RAD_IMP,LOC,TRA,TNK,XXX,XXX,LPS,MUL,SPT,LVG,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,MULTIPLE,SPORTS,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_LPS_MUL_SPT_LVG_RAD,127224.6899,844590.2651,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_P11_MOV_LVG_RAD_AUD,LOC,TRA,TNK,XXX,XXX,LPS,P11,MOV,LVG,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,LOYALTY MOVIES,MOVIES,LEVERAGED,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_LPS_P11_MOV_LVG_RAD,15149.60223,1926393.766,No,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_P11_MOV_LVG_RAD_IMP,LOC,TRA,TNK,XXX,XXX,LPS,P11,MOV,LVG,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,LOYALTY MOVIES,MOVIES,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_LPS_P11_MOV_LVG_RAD,733141.4811,1656968.282,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_P11_THK_LVG_RAD_AUD,LOC,TRA,TNK,XXX,XXX,LPS,P11,THK,LVG,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,LOYALTY MOVIES,THANKS,LEVERAGED,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_LPS_P11_THK_LVG_RAD,191823.6391,800783.8905,No,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_P11_THK_LVG_RAD_IMP,LOC,TRA,TNK,XXX,XXX,LPS,P11,THK,LVG,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,LOYALTY MOVIES,THANKS,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_LPS_P11_THK_LVG_RAD,639288.2933,2455062.086,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_P13_MUS_LVG_RAD_AUD,LOC,TRA,TNK,XXX,XXX,LPS,P13,MUS,LVG,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,LOYALTY MUSIC,MUSIC,LEVERAGED,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_LPS_P13_MUS_LVG_RAD,734432.0047,1969699.89,No,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_P13_MUS_LVG_RAD_IMP,LOC,TRA,TNK,XXX,XXX,LPS,P13,MUS,LVG,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,LOYALTY MUSIC,MUSIC,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_LPS_P13_MUS_LVG_RAD,869352.2476,898106.3399,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_P13_THK_LVG_RAD_AUD,LOC,TRA,TNK,XXX,XXX,LPS,P13,THK,LVG,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,LOYALTY MUSIC,THANKS,LEVERAGED,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_LPS_P13_THK_LVG_RAD,691115.9056,2395979.648,No,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_P13_THK_LVG_RAD_IMP,LOC,TRA,TNK,XXX,XXX,LPS,P13,THK,LVG,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,LOYALTY MUSIC,THANKS,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_LPS_P13_THK_LVG_RAD,385265.7738,1872531.604,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_P17_SPT_LVG_RAD_AUD,LOC,TRA,TNK,XXX,XXX,LPS,P17,SPT,LVG,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,LOYALTY THANKS PROGRAM,SPORTS,LEVERAGED,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_LPS_P17_SPT_LVG_RAD,607408.3033,39503.29886,No,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_P17_SPT_LVG_RAD_IMP,LOC,TRA,TNK,XXX,XXX,LPS,P17,SPT,LVG,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,LOYALTY THANKS PROGRAM,SPORTS,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_LPS_P17_SPT_LVG_RAD,407338.1369,2704770.191,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_R11_MUS_LVG_RAD_AUD,LOC,TRA,TNK,XXX,XXX,LPS,R11,MUS,LVG,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,ONE DIRECTION PRE SALE,MUSIC,LEVERAGED,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_LPS_R11_MUS_LVG_RAD,368095.5523,2723395.391,No,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_R11_MUS_LVG_RAD_IMP,LOC,TRA,TNK,XXX,XXX,LPS,R11,MUS,LVG,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,ONE DIRECTION PRE SALE,MUSIC,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_LPS_R11_MUS_LVG_RAD,186555.0987,2882813.072,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_R46_SPT_LVG_RAD_AUD,LOC,TRA,TNK,XXX,XXX,LPS,R46,SPT,LVG,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,NRL/AFL Q4 14,SPORTS,LEVERAGED,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_LPS_R46_SPT_LVG_RAD,298616.3739,635096.6728,No,POS,100
LOC_TRA_TNK_XXX_XXX_LPS_R46_SPT_LVG_RAD_IMP,LOC,TRA,TNK,XXX,XXX,LPS,R46,SPT,LVG,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,NRL/AFL Q4 14,SPORTS,LEVERAGED,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_LPS_R46_SPT_LVG_RAD,59467.15125,2644302.989,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_MES_N84_OTH_OTH_RAD_AUD,LOC,TRA,TNK,XXX,XXX,MES,N84,OTH,OTH,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,MARKETING ENABLEMENT,NONE,OTHER,OTHER,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_MES_N84_OTH_OTH_RAD,840836.1352,1373138.664,No,POS,100
LOC_TRA_TNK_XXX_XXX_MES_N84_OTH_OTH_RAD_IMP,LOC,TRA,TNK,XXX,XXX,MES,N84,OTH,OTH,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,MARKETING ENABLEMENT,NONE,OTHER,OTHER,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_MES_N84_OTH_OTH_RAD,650787.3349,2802016.919,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_RMB_MUL_DYT_PBP_RAD_AUD,LOC,TRA,TNK,XXX,XXX,RMB,MUL,DYT,PBP,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,MULTIPLE,DO YOUR THING,BUSINESS POSITIONING,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_RMB_MUL_DYT_PBP_RAD,431703.3023,2118225.439,No,POS,100
LOC_TRA_TNK_XXX_XXX_RMB_MUL_DYT_PBP_RAD_IMP,LOC,TRA,TNK,XXX,XXX,RMB,MUL,DYT,PBP,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,MULTIPLE,DO YOUR THING,BUSINESS POSITIONING,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_RMB_MUL_DYT_PBP_RAD,885692.3093,496790.2942,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_RMB_MUL_FNB_PSM_RAD_AUD,LOC,TRA,TNK,XXX,XXX,RMB,MUL,FNB,PSM,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,MULTIPLE,FIXED AND BUNDLES,SOLUTIONS MARKETING,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_RMB_MUL_FNB_PSM_RAD,922610.6391,2476780.411,No,POS,100
LOC_TRA_TNK_XXX_XXX_RMB_MUL_FNB_PSM_RAD_IMP,LOC,TRA,TNK,XXX,XXX,RMB,MUL,FNB,PSM,RAD,IMP,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,MULTIPLE,FIXED AND BUNDLES,SOLUTIONS MARKETING,RADIO,IMPRESSIONS,LOC_TRA_TNK_XXX_XXX_RMB_MUL_FNB_PSM_RAD,873316.792,1439754.196,Yes,POS,100
LOC_TRA_TNK_XXX_XXX_RMB_MUL_MOB_PSM_RAD_AUD,LOC,TRA,TNK,XXX,XXX,RMB,MUL,MOB,PSM,RAD,AUD,LOC,Traditional Media,TODAY NETWORK,Unknown,UNKNOWN,RETAIL MARKETING - BUSINESS,MULTIPLE,MOBILITY,SOLUTIONS MARKETING,RADIO,SPEND,LOC_TRA_TNK_XXX_XXX_RMB_MUL_MOB_PSM_RAD,287030.9314,2375400.329,No,POS,100
